use_for_sorting,File_name,sample,treatment,,,,,,,,
646_LPS24,WTCHG_435169_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_435170_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_435171_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_435172_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_437968_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_437969_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_437970_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_437971_284140,646,LPS24,,,,,,,,
646_UT,WTCHG_410446_283128,646,UT,,,,,,,,
646_UT,WTCHG_410447_283128,646,UT,,,,,,,,
646_UT,WTCHG_410448_283128,646,UT,,,,,,,,
646_UT,WTCHG_410449_283128,646,UT,,,,,,,,
646_UT,WTCHG_427074_283128,646,UT,,,,,,,,
646_UT,WTCHG_427075_283128,646,UT,,,,,,,,
646_UT,WTCHG_427076_283128,646,UT,,,,,,,,
646_UT,WTCHG_427077_283128,646,UT,,,,,,,,
646_UT,WTCHG_428526_283128,646,UT,,,,,,,,
646_UT,WTCHG_428527_283128,646,UT,,,,,,,,
646_UT,WTCHG_428528_283128,646,UT,,,,,,,,
646_UT,WTCHG_428529_283128,646,UT,,,,,,,,
646_UT,WTCHG_435168_283128,646,UT,,,,,,,,
646_UT,WTCHG_435169_283128,646,UT,,,,,,,,
646_UT,WTCHG_435170_283128,646,UT,,,,,,,,
646_UT,WTCHG_435171_283128,646,UT,,,,,,,,
646_UT,WTCHG_435172_283128,646,UT,,,,,,,,
646_UT,WTCHG_437968_283128,646,UT,,,,,,,,
646_UT,WTCHG_437969_283128,646,UT,,,,,,,,
646_UT,WTCHG_437970_283128,646,UT,,,,,,,,
646_UT,WTCHG_437971_283128,646,UT,,,,,,,,
649_LPS24,WTCHG_410446_204142,649,LPS24,,,,,,,,
649_LPS25,WTCHG_410447_204142,649,LPS24,,,,,,,,
649_LPS26,WTCHG_410448_204142,649,LPS24,,,,,,,,
649_LPS27,WTCHG_410449_204142,649,LPS24,,,,,,,,
649_LPS28,WTCHG_427074_204142,649,LPS24,,,,,,,,
649_LPS29,WTCHG_427075_204142,649,LPS24,,,,,,,,
649_LPS30,WTCHG_427076_204142,649,LPS24,,,,,,,,
649_LPS31,WTCHG_427077_204142,649,LPS24,,,,,,,,
649_LPS32,WTCHG_428526_204142,649,LPS24,,,,,,,,
649_LPS33,WTCHG_428527_204142,649,LPS24,,,,,,,,
649_LPS34,WTCHG_428528_204142,649,LPS24,,,,,,,,
649_LPS35,WTCHG_428529_204142,649,LPS24,,,,,,,,
649_LPS36,WTCHG_435168_204142,649,LPS24,,,,,,,,
649_LPS37,WTCHG_435169_204142,649,LPS24,,,,,,,,
649_LPS38,WTCHG_435170_204142,649,LPS24,,,,,,,,
649_LPS39,WTCHG_435171_204142,649,LPS24,,,,,,,,
649_LPS40,WTCHG_435172_204142,649,LPS24,,,,,,,,
649_LPS41,WTCHG_437968_204142,649,LPS24,,,,,,,,
649_LPS42,WTCHG_437969_204142,649,LPS24,,,,,,,,
649_LPS43,WTCHG_437970_204142,649,LPS24,,,,,,,,
649_LPS44,WTCHG_437971_204142,649,LPS24,,,,,,,,
649_UT,WTCHG_410446_291129,649,UT,,,,,,,,
649_UT,WTCHG_410447_291129,649,UT,,,,,,,,
649_UT,WTCHG_410448_291129,649,UT,,,,,,,,
649_UT,WTCHG_410449_291129,649,UT,,,,,,,,
649_UT,WTCHG_427074_291129,649,UT,,,,,,,,
649_UT,WTCHG_427075_291129,649,UT,,,,,,,,
649_UT,WTCHG_427076_291129,649,UT,,,,,,,,
649_UT,WTCHG_427077_291129,649,UT,,,,,,,,
649_UT,WTCHG_428526_291129,649,UT,,,,,,,,
649_UT,WTCHG_428527_291129,649,UT,,,,,,,,
649_UT,WTCHG_428528_291129,649,UT,,,,,,,,
649_UT,WTCHG_428529_291129,649,UT,,,,,,,,
649_UT,WTCHG_435168_291129,649,UT,,,,,,,,
649_UT,WTCHG_435169_291129,649,UT,,,,,,,,
649_UT,WTCHG_435170_291129,649,UT,,,,,,,,
649_UT,WTCHG_435171_291129,649,UT,,,,,,,,
649_UT,WTCHG_435172_291129,649,UT,,,,,,,,
649_UT,WTCHG_437968_291129,649,UT,,,,,,,,
649_UT,WTCHG_437969_291129,649,UT,,,,,,,,
649_UT,WTCHG_437970_291129,649,UT,,,,,,,,
649_UT,WTCHG_437971_291129,649,UT,,,,,,,,
650_LPS24,WTCHG_410446_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_410447_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_410448_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_410449_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_427074_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_427075_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_427076_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_427077_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_428526_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_428527_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_428528_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_428529_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_435168_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_435169_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_435170_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_435171_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_435172_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_437968_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_437969_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_437970_203130,650,LPS24,,,,,,,,
650_LPS24,WTCHG_437971_203130,650,LPS24,,,,,,,,
650_UT,WTCHG_410446_292141,650,UT,,,,,,,,
650_UT,WTCHG_410447_292141,650,UT,,,,,,,,
650_UT,WTCHG_410448_292141,650,UT,,,,,,,,
650_UT,WTCHG_410449_292141,650,UT,,,,,,,,
650_UT,WTCHG_427074_292141,650,UT,,,,,,,,
650_UT,WTCHG_427075_292141,650,UT,,,,,,,,
650_UT,WTCHG_427076_292141,650,UT,,,,,,,,
650_UT,WTCHG_427077_292141,650,UT,,,,,,,,
650_UT,WTCHG_428526_292141,650,UT,,,,,,,,
650_UT,WTCHG_428527_292141,650,UT,,,,,,,,
650_UT,WTCHG_428528_292141,650,UT,,,,,,,,
650_UT,WTCHG_428529_292141,650,UT,,,,,,,,
650_UT,WTCHG_435168_292141,650,UT,,,,,,,,
650_UT,WTCHG_435169_292141,650,UT,,,,,,,,
650_UT,WTCHG_435170_292141,650,UT,,,,,,,,
650_UT,WTCHG_435171_292141,650,UT,,,,,,,,
650_UT,WTCHG_435172_292141,650,UT,,,,,,,,
650_UT,WTCHG_437968_292141,650,UT,,,,,,,,
650_UT,WTCHG_437969_292141,650,UT,,,,,,,,
650_UT,WTCHG_437970_292141,650,UT,,,,,,,,
650_UT,WTCHG_437971_292141,650,UT,,,,,,,,
653_LPS24,WTCHG_410446_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_410447_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_410448_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_410449_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_427074_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_427075_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_427076_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_427077_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_428526_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_428527_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_428528_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_428529_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_435168_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_435169_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_435170_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_435171_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_435172_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_437968_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_437969_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_437970_212143,653,LPS24,,,,,,,,
653_LPS24,WTCHG_437971_212143,653,LPS24,,,,,,,,
653_UT,WTCHG_410446_211131,653,UT,,,,,,,,
653_UT,WTCHG_410447_211131,653,UT,,,,,,,,
653_UT,WTCHG_410448_211131,653,UT,,,,,,,,
653_UT,WTCHG_410449_211131,653,UT,,,,,,,,
653_UT,WTCHG_427074_211131,653,UT,,,,,,,,
653_UT,WTCHG_427075_211131,653,UT,,,,,,,,
653_UT,WTCHG_427076_211131,653,UT,,,,,,,,
653_UT,WTCHG_427077_211131,653,UT,,,,,,,,
653_UT,WTCHG_428526_211131,653,UT,,,,,,,,
653_UT,WTCHG_428527_211131,653,UT,,,,,,,,
653_UT,WTCHG_428528_211131,653,UT,,,,,,,,
653_UT,WTCHG_428529_211131,653,UT,,,,,,,,
653_UT,WTCHG_435168_211131,653,UT,,,,,,,,
653_UT,WTCHG_435169_211131,653,UT,,,,,,,,
653_UT,WTCHG_435170_211131,653,UT,,,,,,,,
653_UT,WTCHG_435171_211131,653,UT,,,,,,,,
653_UT,WTCHG_435172_211131,653,UT,,,,,,,,
653_UT,WTCHG_437968_211131,653,UT,,,,,,,,
653_UT,WTCHG_437969_211131,653,UT,,,,,,,,
653_UT,WTCHG_437970_211131,653,UT,,,,,,,,
653_UT,WTCHG_437971_211131,653,UT,,,,,,,,
654_LPS24,WTCHG_410446_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_410447_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_410448_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_410449_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_427074_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_427075_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_427076_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_427077_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_428526_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_428527_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_428528_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_428529_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_435168_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_435169_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_435170_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_435171_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_435172_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_437968_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_437969_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_437970_220144,654,LPS24,,,,,,,,
654_LPS24,WTCHG_437971_220144,654,LPS24,,,,,,,,
654_UT,WTCHG_410446_219132,654,UT,,,,,,,,
654_UT,WTCHG_410447_219132,654,UT,,,,,,,,
654_UT,WTCHG_410448_219132,654,UT,,,,,,,,
654_UT,WTCHG_410449_219132,654,UT,,,,,,,,
654_UT,WTCHG_427074_219132,654,UT,,,,,,,,
654_UT,WTCHG_427075_219132,654,UT,,,,,,,,
654_UT,WTCHG_427076_219132,654,UT,,,,,,,,
654_UT,WTCHG_427077_219132,654,UT,,,,,,,,
654_UT,WTCHG_428526_219132,654,UT,,,,,,,,
654_UT,WTCHG_428527_219132,654,UT,,,,,,,,
654_UT,WTCHG_428528_219132,654,UT,,,,,,,,
654_UT,WTCHG_428529_219132,654,UT,,,,,,,,
654_UT,WTCHG_435168_219132,654,UT,,,,,,,,
654_UT,WTCHG_435169_219132,654,UT,,,,,,,,
654_UT,WTCHG_435170_219132,654,UT,,,,,,,,
654_UT,WTCHG_435171_219132,654,UT,,,,,,,,
654_UT,WTCHG_435172_219132,654,UT,,,,,,,,
654_UT,WTCHG_437968_219132,654,UT,,,,,,,,
654_UT,WTCHG_437969_219132,654,UT,,,,,,,,
654_UT,WTCHG_437970_219132,654,UT,,,,,,,,
654_UT,WTCHG_437971_219132,654,UT,,,,,,,,
655_LPS24,WTCHG_410446_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_410447_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_410448_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_410449_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_427074_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_427075_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_427076_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_427077_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_428526_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_428527_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_428528_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_428529_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_435168_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_435169_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_435170_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_435171_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_435172_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_437968_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_437969_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_437970_228145,655,LPS24,,,,,,,,
655_LPS24,WTCHG_437971_228145,655,LPS24,,,,,,,,
655_UT,WTCHG_410446_227133,655,UT,,,,,,,,
655_UT,WTCHG_410447_227133,655,UT,,,,,,,,
655_UT,WTCHG_410448_227133,655,UT,,,,,,,,
655_UT,WTCHG_410449_227133,655,UT,,,,,,,,
655_UT,WTCHG_427074_227133,655,UT,,,,,,,,
655_UT,WTCHG_427075_227133,655,UT,,,,,,,,
655_UT,WTCHG_427076_227133,655,UT,,,,,,,,
655_UT,WTCHG_427077_227133,655,UT,,,,,,,,
655_UT,WTCHG_428526_227133,655,UT,,,,,,,,
655_UT,WTCHG_428527_227133,655,UT,,,,,,,,
655_UT,WTCHG_428528_227133,655,UT,,,,,,,,
655_UT,WTCHG_428529_227133,655,UT,,,,,,,,
655_UT,WTCHG_435168_227133,655,UT,,,,,,,,
655_UT,WTCHG_435169_227133,655,UT,,,,,,,,
655_UT,WTCHG_435170_227133,655,UT,,,,,,,,
655_UT,WTCHG_435171_227133,655,UT,,,,,,,,
655_UT,WTCHG_435172_227133,655,UT,,,,,,,,
655_UT,WTCHG_437968_227133,655,UT,,,,,,,,
655_UT,WTCHG_437969_227133,655,UT,,,,,,,,
655_UT,WTCHG_437970_227133,655,UT,,,,,,,,
655_UT,WTCHG_437971_227133,655,UT,,,,,,,,
658_LPS24,WTCHG_410446_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_410447_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_410448_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_410449_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_427074_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_427075_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_427076_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_427077_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_428526_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_428527_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_428528_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_428529_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_435168_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_435169_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_435170_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_435171_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_435172_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_437968_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_437969_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_437970_244147,658,LPS24,,,,,,,,
658_LPS24,WTCHG_437971_244147,658,LPS24,,,,,,,,
658_UT,WTCHG_410446_243135,658,UT,,,,,,,,
658_UT,WTCHG_410447_243135,658,UT,,,,,,,,
658_UT,WTCHG_410448_243135,658,UT,,,,,,,,
658_UT,WTCHG_410449_243135,658,UT,,,,,,,,
658_UT,WTCHG_427074_243135,658,UT,,,,,,,,
658_UT,WTCHG_427075_243135,658,UT,,,,,,,,
658_UT,WTCHG_427076_243135,658,UT,,,,,,,,
658_UT,WTCHG_427077_243135,658,UT,,,,,,,,
658_UT,WTCHG_428526_243135,658,UT,,,,,,,,
658_UT,WTCHG_428527_243135,658,UT,,,,,,,,
658_UT,WTCHG_428528_243135,658,UT,,,,,,,,
658_UT,WTCHG_428529_243135,658,UT,,,,,,,,
658_UT,WTCHG_435168_243135,658,UT,,,,,,,,
658_UT,WTCHG_435169_243135,658,UT,,,,,,,,
658_UT,WTCHG_435170_243135,658,UT,,,,,,,,
658_UT,WTCHG_435171_243135,658,UT,,,,,,,,
658_UT,WTCHG_435172_243135,658,UT,,,,,,,,
658_UT,WTCHG_437968_243135,658,UT,,,,,,,,
658_UT,WTCHG_437969_243135,658,UT,,,,,,,,
658_UT,WTCHG_437970_243135,658,UT,,,,,,,,
658_UT,WTCHG_437971_243135,658,UT,,,,,,,,
659_LPS24,WTCHG_410446_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_410447_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_410448_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_410449_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_427074_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_427075_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_427076_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_427077_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_428526_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_428527_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_428528_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_428529_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_435168_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_435169_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_435170_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_435171_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_435172_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_437968_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_437969_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_437970_252148,659,LPS24,,,,,,,,
659_LPS24,WTCHG_437971_252148,659,LPS24,,,,,,,,
659_UT,WTCHG_410446_251136,659,UT,,,,,,,,
659_UT,WTCHG_410447_251136,659,UT,,,,,,,,
659_UT,WTCHG_410448_251136,659,UT,,,,,,,,
659_UT,WTCHG_410449_251136,659,UT,,,,,,,,
659_UT,WTCHG_427074_251136,659,UT,,,,,,,,
659_UT,WTCHG_427075_251136,659,UT,,,,,,,,
659_UT,WTCHG_427076_251136,659,UT,,,,,,,,
659_UT,WTCHG_427077_251136,659,UT,,,,,,,,
659_UT,WTCHG_428526_251136,659,UT,,,,,,,,
659_UT,WTCHG_428527_251136,659,UT,,,,,,,,
659_UT,WTCHG_428528_251136,659,UT,,,,,,,,
659_UT,WTCHG_428529_251136,659,UT,,,,,,,,
659_UT,WTCHG_435168_251136,659,UT,,,,,,,,
659_UT,WTCHG_435169_251136,659,UT,,,,,,,,
659_UT,WTCHG_435170_251136,659,UT,,,,,,,,
659_UT,WTCHG_435171_251136,659,UT,,,,,,,,
659_UT,WTCHG_435172_251136,659,UT,,,,,,,,
659_UT,WTCHG_437968_251136,659,UT,,,,,,,,
659_UT,WTCHG_437969_251136,659,UT,,,,,,,,
659_UT,WTCHG_437970_251136,659,UT,,,,,,,,
659_UT,WTCHG_437971_251136,659,UT,,,,,,,,
660_LPS24,WTCHG_410446_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_410447_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_410448_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_410449_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_427074_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_427075_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_427076_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_427077_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_428526_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_428527_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_428528_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_428529_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_435168_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_435169_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_435170_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_435171_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_435172_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_437968_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_437969_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_437970_262161,660,LPS24,,,,,,,,
660_LPS24,WTCHG_437971_262161,660,LPS24,,,,,,,,
660_UT,WTCHG_410446_261149,660,UT,,,,,,,,
660_UT,WTCHG_410447_261149,660,UT,,,,,,,,
660_UT,WTCHG_410448_261149,660,UT,,,,,,,,
660_UT,WTCHG_410449_261149,660,UT,,,,,,,,
660_UT,WTCHG_427074_261149,660,UT,,,,,,,,
660_UT,WTCHG_427075_261149,660,UT,,,,,,,,
660_UT,WTCHG_427076_261149,660,UT,,,,,,,,
660_UT,WTCHG_427077_261149,660,UT,,,,,,,,
660_UT,WTCHG_428526_261149,660,UT,,,,,,,,
660_UT,WTCHG_428527_261149,660,UT,,,,,,,,
660_UT,WTCHG_428528_261149,660,UT,,,,,,,,
660_UT,WTCHG_428529_261149,660,UT,,,,,,,,
660_UT,WTCHG_435168_261149,660,UT,,,,,,,,
660_UT,WTCHG_435169_261149,660,UT,,,,,,,,
660_UT,WTCHG_435170_261149,660,UT,,,,,,,,
660_UT,WTCHG_435171_261149,660,UT,,,,,,,,
660_UT,WTCHG_435172_261149,660,UT,,,,,,,,
660_UT,WTCHG_437968_261149,660,UT,,,,,,,,
660_UT,WTCHG_437969_261149,660,UT,,,,,,,,
660_UT,WTCHG_437970_261149,660,UT,,,,,,,,
660_UT,WTCHG_437971_261149,660,UT,,,,,,,,
661_LPS24,WTCHG_410446_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_410447_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_410448_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_410449_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_427074_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_427075_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_427076_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_427077_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_428526_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_428527_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_428528_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_428529_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_435168_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_435169_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_435170_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_435171_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_435172_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_437968_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_437969_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_437970_270162,661,LPS24,,,,,,,,
661_LPS24,WTCHG_437971_270162,661,LPS24,,,,,,,,
661_UT,WTCHG_410446_269150,661,UT,,,,,,,,
661_UT,WTCHG_410447_269150,661,UT,,,,,,,,
661_UT,WTCHG_410448_269150,661,UT,,,,,,,,
661_UT,WTCHG_410449_269150,661,UT,,,,,,,,
661_UT,WTCHG_427074_269150,661,UT,,,,,,,,
661_UT,WTCHG_427075_269150,661,UT,,,,,,,,
661_UT,WTCHG_427076_269150,661,UT,,,,,,,,
661_UT,WTCHG_427077_269150,661,UT,,,,,,,,
661_UT,WTCHG_428526_269150,661,UT,,,,,,,,
661_UT,WTCHG_428527_269150,661,UT,,,,,,,,
661_UT,WTCHG_428528_269150,661,UT,,,,,,,,
661_UT,WTCHG_428529_269150,661,UT,,,,,,,,
661_UT,WTCHG_435168_269150,661,UT,,,,,,,,
661_UT,WTCHG_435169_269150,661,UT,,,,,,,,
661_UT,WTCHG_435170_269150,661,UT,,,,,,,,
661_UT,WTCHG_435171_269150,661,UT,,,,,,,,
661_UT,WTCHG_435172_269150,661,UT,,,,,,,,
661_UT,WTCHG_437968_269150,661,UT,,,,,,,,
661_UT,WTCHG_437969_269150,661,UT,,,,,,,,
661_UT,WTCHG_437970_269150,661,UT,,,,,,,,
661_UT,WTCHG_437971_269150,661,UT,,,,,,,,
663_UT,WTCHG_410446_285152,663,UT,,,,,,,,
663_UT,WTCHG_410447_285152,663,UT,,,,,,,,
663_UT,WTCHG_410448_285152,663,UT,,,,,,,,
663_UT,WTCHG_410449_285152,663,UT,,,,,,,,
663_UT,WTCHG_427074_285152,663,UT,,,,,,,,
663_UT,WTCHG_427075_285152,663,UT,,,,,,,,
663_UT,WTCHG_427076_285152,663,UT,,,,,,,,
663_UT,WTCHG_427077_285152,663,UT,,,,,,,,
663_UT,WTCHG_428526_285152,663,UT,,,,,,,,
663_UT,WTCHG_428527_285152,663,UT,,,,,,,,
663_UT,WTCHG_428528_285152,663,UT,,,,,,,,
663_UT,WTCHG_428529_285152,663,UT,,,,,,,,
663_UT,WTCHG_435168_285152,663,UT,,,,,,,,
663_UT,WTCHG_435169_285152,663,UT,,,,,,,,
663_UT,WTCHG_435170_285152,663,UT,,,,,,,,
663_UT,WTCHG_435171_285152,663,UT,,,,,,,,
663_UT,WTCHG_435172_285152,663,UT,,,,,,,,
663_UT,WTCHG_437968_285152,663,UT,,,,,,,,
663_UT,WTCHG_437969_285152,663,UT,,,,,,,,
663_UT,WTCHG_437970_285152,663,UT,,,,,,,,
663_UT,WTCHG_437971_285152,663,UT,,,,,,,,
667_LPS24,WTCHG_410446_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_410447_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_410448_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_410449_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_427074_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_427075_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_427076_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_427077_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_428526_294165,667,LPS24,,,,,,,,
667_LPS24,WTCHG_428527_294165,667,LPS24,,,,,,,,
