sample_id	genotype_id	sex	cell_type	condition	timepoint	read_length	stranded	paired	protocol	rna_qc_passed	genotype_qc_passed	study	ega_id
ZITGLOBOMO_4	EIP@ZITGLOBOMO	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482625
ZITGLOBOMO_5	EIP@ZITGLOBOMO	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482626
ZUVQHENAAQ_1	EIP@ZUVQHENAAQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482627
ZUVQHENAAQ_2	EIP@ZUVQHENAAQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482628
ZUVQHENAAQ_3	EIP@ZUVQHENAAQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482629
ZUVQHENAAQ_4	EIP@ZUVQHENAAQ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482630
ZUVQHENAAQ_5	EIP@ZUVQHENAAQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482631
ZXREOJEFLG_1	EIP@ZXREOJEFLG	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482632
ZXREOJEFLG_2	EIP@ZXREOJEFLG	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482633
ZXREOJEFLG_3	EIP@ZXREOJEFLG	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482634
ZXREOJEFLG_4	EIP@ZXREOJEFLG	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482635
ZXREOJEFLG_5	EIP@ZXREOJEFLG	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482636
ZYNEMKVQEG_1	EIP@ZYNEMKVQEG	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482637
ZYNEMKVQEG_2	EIP@ZYNEMKVQEG	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482638
ZYNEMKVQEG_3	EIP@ZYNEMKVQEG	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482639
ZYNEMKVQEG_4	EIP@ZYNEMKVQEG	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482640
ZYNEMKVQEG_5	EIP@ZYNEMKVQEG	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482641
